This file is created using RaceChrono v1.47 ( http://www.racechrono.com/ ).

Session title,PI 250416 S4
Session type,Lap timing
Track name,PhillipIsland
Driver name,
Export scope,All laps
Created,01/06/2008,06:22
Note,

Lap #,Timestamp (s),Distance (m),Distance (km),Locked satellites,Latitude (deg),Longitude (deg),Speed (m/s),Speed (kph),Speed (mph),Altitude (m),Bearing (deg),Longitudinal Acceleration (G),Lateral Acceleration (G),X-position (m),Y-position (m),RPM (rpm),Throttle Position (%),Trap name
1,13402.700,91.754,0.091754,11,-38.5023600,145.2321650,0.01,0.02,0.01,52.30,160.26,0.00,0.00,12.21,-25.52,0.00,0.00,
1,13402.800,91.754,0.091754,11,-38.5023600,145.2321650,0.01,0.02,0.01,52.30,160.22,0.00,0.00,12.21,-25.52,0.00,0.00,
1,13402.900,91.754,0.091754,11,-38.5023600,145.2321650,0.01,0.04,0.02,52.30,160.13,0.01,0.00,12.21,-25.52,0.00,0.00,
1,13403.000,91.754,0.091754,11,-38.5023600,145.2321650,0.01,0.04,0.02,52.30,160.04,0.00,0.00,12.21,-25.52,0.00,0.00,
1,13403.100,91.754,0.091754,11,-38.5023600,145.2321650,0.02,0.06,0.03,52.30,159.92,0.01,0.00,12.21,-25.52,0.00,0.00,
1,13403.200,91.903,0.091903,11,-38.5023600,145.2321667,0.02,0.06,0.03,52.30,159.80,0.00,0.00,12.36,-25.52,0.00,0.00,
1,13403.300,91.903,0.091903,11,-38.5023600,145.2321667,0.02,0.06,0.03,52.30,159.68,0.00,0.00,12.36,-25.52,0.00,0.00,
1,13403.400,91.903,0.091903,11,-38.5023600,145.2321667,0.02,0.06,0.03,52.30,159.56,0.00,0.00,12.36,-25.52,0.00,0.00,
1,13403.500,91.903,0.091903,10,-38.5023600,145.2321667,0.01,0.02,0.01,52.30,159.48,-0.01,0.00,12.36,-25.52,0.00,0.00,
1,13403.600,91.903,0.091903,10,-38.5023600,145.2321667,0.01,0.02,0.01,52.30,159.41,0.00,0.00,12.36,-25.52,0.00,0.00,
1,13403.700,91.903,0.091903,10,-38.5023600,145.2321667,0.01,0.02,0.01,52.30,159.34,0.00,0.00,12.36,-25.52,0.00,0.00,
1,13403.800,91.903,0.091903,11,-38.5023600,145.2321667,0.01,0.02,0.01,52.30,159.29,0.00,0.00,12.36,-25.52,0.00,0.00,
1,13403.900,91.903,0.091903,11,-38.5023600,145.2321667,0.01,0.04,0.02,52.30,159.30,0.01,-0.00,12.36,-25.52,0.00,0.00,
1,13404.000,91.903,0.091903,11,-38.5023600,145.2321667,0.01,0.04,0.02,52.30,159.35,0.00,-0.00,12.36,-25.52,0.00,0.00,
1,13404.100,91.903,0.091903,11,-38.5023600,145.2321667,0.01,0.04,0.02,52.30,159.35,0.00,0.00,12.36,-25.52,0.00,0.00,
1,13404.200,91.903,0.091903,10,-38.5023600,145.2321667,0.00,0.00,0.00,52.39,159.35,-0.01,0.00,12.36,-25.52,0.00,0.00,
1,13404.300,91.903,0.091903,10,-38.5023600,145.2321667,0.01,0.02,0.01,52.39,159.31,0.01,0.00,12.36,-25.52,0.00,0.00,
1,13404.400,91.903,0.091903,10,-38.5023600,145.2321667,0.01,0.02,0.01,52.39,159.36,0.00,-0.00,12.36,-25.52,0.00,0.00,
1,13404.500,91.903,0.091903,10,-38.5023600,145.2321667,0.01,0.02,0.01,52.39,159.38,0.00,-0.00,12.36,-25.52,0.00,0.00,
1,13404.600,91.903,0.091903,10,-38.5023600,145.2321667,0.01,0.02,0.01,52.39,159.33,0.00,0.00,12.36,-25.52,0.00,0.00,
1,13404.700,91.903,0.091903,10,-38.5023600,145.2321667,0.01,0.02,0.01,52.39,159.26,0.00,0.00,12.36,-25.52,0.00,0.00,
1,13404.800,92.088,0.092088,10,-38.5023583,145.2321667,0.01,0.04,0.02,52.39,159.13,0.01,0.00,12.36,-25.33,0.00,0.00,
1,13404.900,92.088,0.092088,10,-38.5023583,145.2321667,0.01,0.04,0.02,52.39,159.00,0.00,0.00,12.36,-25.33,0.00,0.00,
1,13405.000,92.088,0.092088,10,-38.5023583,145.2321667,0.01,0.04,0.02,52.39,158.85,0.00,0.00,12.36,-25.33,0.00,0.00,
1,13405.100,92.088,0.092088,10,-38.5023583,145.2321667,0.02,0.06,0.03,52.39,158.62,0.01,0.00,12.36,-25.33,0.00,0.00,
1,13405.200,92.088,0.092088,10,-38.5023583,145.2321667,0.02,0.06,0.03,52.39,158.62,0.00,0.00,12.36,-25.33,0.00,0.00,
1,13405.300,92.088,0.092088,10,-38.5023583,145.2321667,0.02,0.06,0.03,52.39,158.62,0.00,0.00,12.36,-25.33,0.00,0.00,
1,13405.400,92.088,0.092088,10,-38.5023583,145.2321667,0.01,0.04,0.02,52.39,158.62,-0.01,0.00,12.36,-25.33,0.00,0.00,
1,13405.500,92.088,0.092088,10,-38.5023583,145.2321667,0.01,0.04,0.02,52.39,158.62,0.00,0.00,12.36,-25.33,0.00,0.00,
1,13405.600,92.088,0.092088,10,-38.5023583,145.2321667,0.01,0.04,0.02,52.39,158.62,0.00,0.00,12.36,-25.33,0.00,0.00,
1,13405.700,92.088,0.092088,10,-38.5023583,145.2321667,0.01,0.04,0.02,52.39,158.62,0.00,0.00,12.36,-25.33,0.00,0.00,
1,13405.800,92.088,0.092088,11,-38.5023583,145.2321667,0.01,0.02,0.01,52.39,158.62,-0.01,0.00,12.36,-25.33,0.00,0.00,
1,13405.900,92.088,0.092088,11,-38.5023583,145.2321667,0.01,0.02,0.01,52.39,158.62,0.00,0.00,12.36,-25.33,0.00,0.00,
1,13406.000,92.088,0.092088,11,-38.5023583,145.2321667,0.01,0.02,0.01,52.39,158.62,0.00,0.00,12.36,-25.33,0.00,0.00,
1,13406.100,92.088,0.092088,10,-38.5023583,145.2321667,0.00,0.00,0.00,52.39,158.62,-0.01,0.00,12.36,-25.33,0.00,0.00,
1,13406.200,92.088,0.092088,10,-38.5023583,145.2321667,0.01,0.02,0.01,52.39,158.62,0.01,0.00,12.36,-25.33,0.00,0.00,
1,13406.300,92.088,0.092088,10,-38.5023583,145.2321667,0.01,0.02,0.01,52.39,158.62,0.00,0.00,12.36,-25.33,0.00,0.00,
1,13406.400,92.088,0.092088,10,-38.5023583,145.2321667,0.01,0.02,0.01,52.39,158.62,0.00,0.00,12.36,-25.33,0.00,0.00,
1,13406.500,92.088,0.092088,10,-38.5023583,145.2321667,0.01,0.02,0.01,52.39,158.62,0.00,0.00,12.36,-25.33,0.00,0.00,
1,13406.600,92.088,0.092088,10,-38.5023583,145.2321667,0.01,0.04,0.02,52.39,158.62,0.01,0.00,12.36,-25.33,0.00,0.00,
1,13406.700,92.088,0.092088,10,-38.5023583,145.2321667,0.01,0.04,0.02,52.39,158.62,0.00,0.00,12.36,-25.33,0.00,0.00,
1,13406.800,92.088,0.092088,10,-38.5023583,145.2321667,0.01,0.04,0.02,52.39,158.62,0.00,0.00,12.36,-25.33,0.00,0.00,
1,13406.900,92.088,0.092088,10,-38.5023583,145.2321667,0.01,0.02,0.01,52.39,158.62,-0.01,0.00,12.36,-25.33,0.00,0.00,
1,13407.000,92.088,0.092088,10,-38.5023583,145.2321667,0.01,0.04,0.02,52.39,158.62,0.01,0.00,12.36,-25.33,0.00,0.00,
1,13407.100,92.088,0.092088,10,-38.5023583,145.2321667,0.01,0.02,0.01,52.39,158.62,-0.01,0.00,12.36,-25.33,0.00,0.00,
1,13407.200,92.088,0.092088,9,-38.5023583,145.2321667,0.01,0.02,0.01,52.39,158.62,0.00,0.00,12.36,-25.33,0.00,0.00,
1,13407.300,92.088,0.092088,10,-38.5023583,145.2321667,0.01,0.02,0.01,52.39,158.62,0.00,0.00,12.36,-25.33,0.00,0.00,
1,13407.400,92.088,0.092088,10,-38.5023583,145.2321667,0.01,0.02,0.01,52.39,158.62,0.00,0.00,12.36,-25.33,0.00,0.00,
1,13407.500,92.088,0.092088,10,-38.5023583,145.2321667,0.01,0.02,0.01,52.39,158.62,0.00,0.00,12.36,-25.33,0.00,0.00,
1,13407.600,92.088,0.092088,10,-38.5023583,145.2321667,0.01,0.04,0.02,52.39,158.62,0.01,0.00,12.36,-25.33,0.00,0.00,
1,13407.700,92.088,0.092088,10,-38.5023583,145.2321667,0.01,0.02,0.01,52.39,158.62,-0.01,0.00,12.36,-25.33,0.00,0.00,
1,13407.800,92.088,0.092088,10,-38.5023583,145.2321667,0.01,0.02,0.01,52.39,158.62,0.00,0.00,12.36,-25.33,0.00,0.00,
1,13407.900,92.273,0.092273,10,-38.5023600,145.2321667,0.01,0.04,0.02,52.39,158.62,0.01,0.00,12.36,-25.52,0.00,0.00,
1,13408.000,92.273,0.092273,10,-38.5023600,145.2321667,0.01,0.04,0.02,52.39,158.62,0.00,0.00,12.36,-25.52,0.00,0.00,
1,13408.100,92.422,0.092422,10,-38.5023600,145.2321683,0.01,0.04,0.02,52.39,158.62,0.00,0.00,12.50,-25.52,0.00,0.00,
1,13408.200,92.422,0.092422,10,-38.5023600,145.2321683,0.01,0.04,0.02,52.39,158.62,0.00,0.00,12.50,-25.52,0.00,0.00,
1,13408.300,92.422,0.092422,10,-38.5023600,145.2321683,0.01,0.02,0.01,52.39,158.62,-0.01,0.00,12.50,-25.52,0.00,0.00,
1,13408.400,92.422,0.092422,10,-38.5023600,145.2321683,0.01,0.04,0.02,52.39,158.62,0.01,0.00,12.50,-25.52,0.00,0.00,
1,13408.500,92.422,0.092422,10,-38.5023600,145.2321683,0.01,0.04,0.02,52.39,158.62,0.00,0.00,12.50,-25.52,0.00,0.00,
1,13408.600,92.422,0.092422,10,-38.5023600,145.2321683,0.01,0.04,0.02,52.39,158.62,0.00,0.00,12.50,-25.52,0.00,0.00,
1,13408.700,92.422,0.092422,10,-38.5023600,145.2321683,0.01,0.04,0.02,52.39,158.62,0.00,0.00,12.50,-25.52,0.00,0.00,
1,13408.800,92.422,0.092422,10,-38.5023600,145.2321683,0.01,0.04,0.02,52.39,158.62,0.00,0.00,12.50,-25.52,0.00,0.00,
1,13408.900,92.422,0.092422,10,-38.5023600,145.2321683,0.01,0.02,0.01,52.39,158.62,-0.01,0.00,12.50,-25.52,0.00,0.00,
1,13409.000,92.422,0.092422,10,-38.5023600,145.2321683,0.01,0.02,0.01,52.39,158.62,0.00,0.00,12.50,-25.52,0.00,0.00,
1,13409.100,92.422,0.092422,10,-38.5023600,145.2321683,0.01,0.04,0.02,52.39,158.62,0.01,0.00,12.50,-25.52,0.00,0.00,
1,13409.200,92.422,0.092422,10,-38.5023600,145.2321683,0.01,0.04,0.02,52.39,158.62,0.00,0.00,12.50,-25.52,0.00,0.00,
1,13409.300,92.422,0.092422,10,-38.5023600,145.2321683,0.02,0.06,0.03,52.39,158.62,0.01,0.00,12.50,-25.52,0.00,0.00,
1,13409.400,92.422,0.092422,10,-38.5023600,145.2321683,0.02,0.06,0.03,52.39,158.62,0.00,0.00,12.50,-25.52,0.00,0.00,
1,13409.500,92.422,0.092422,10,-38.5023600,145.2321683,0.01,0.04,0.02,52.39,158.62,-0.01,0.00,12.50,-25.52,0.00,0.00,
1,13409.600,92.422,0.092422,10,-38.5023600,145.2321683,0.01,0.02,0.01,52.50,158.62,-0.01,0.00,12.50,-25.52,0.00,0.00,
1,13409.700,92.422,0.092422,10,-38.5023600,145.2321683,0.01,0.02,0.01,52.50,158.62,0.00,0.00,12.50,-25.52,0.00,0.00,
1,13409.800,92.422,0.092422,10,-38.5023600,145.2321683,0.01,0.02,0.01,52.50,158.62,0.00,0.00,12.50,-25.52,0.00,0.00,
1,13409.900,92.422,0.092422,10,-38.5023600,145.2321683,0.02,0.06,0.03,52.50,158.62,0.01,0.00,12.50,-25.52,0.00,0.00,
1,13410.000,92.422,0.092422,10,-38.5023600,145.2321683,0.01,0.04,0.02,52.50,158.62,-0.01,0.00,12.50,-25.52,0.00,0.00,
1,13410.100,92.422,0.092422,10,-38.5023600,145.2321683,0.01,0.02,0.01,52.50,158.62,-0.01,0.00,12.50,-25.52,0.00,0.00,
1,13410.200,92.422,0.092422,10,-38.5023600,145.2321683,0.01,0.04,0.02,52.50,158.62,0.01,0.00,12.50,-25.52,0.00,0.00,
1,13410.300,92.422,0.092422,10,-38.5023600,145.2321683,0.01,0.02,0.01,52.50,158.62,-0.01,0.00,12.50,-25.52,0.00,0.00,
1,13410.400,92.422,0.092422,10,-38.5023600,145.2321683,0.01,0.04,0.02,52.50,158.62,0.01,0.00,12.50,-25.52,0.00,0.00,
1,13410.500,92.422,0.092422,10,-38.5023600,145.2321683,0.01,0.02,0.01,52.50,158.62,-0.01,0.00,12.50,-25.52,0.00,0.00,
1,13410.600,92.422,0.092422,10,-38.5023600,145.2321683,0.01,0.04,0.02,52.50,158.62,0.01,0.00,12.50,-25.52,0.00,0.00,
1,13410.700,92.422,0.092422,10,-38.5023600,145.2321683,0.01,0.04,0.02,52.50,158.62,0.00,0.00,12.50,-25.52,0.00,0.00,
1,13410.800,92.422,0.092422,10,-38.5023600,145.2321683,0.01,0.02,0.01,52.50,158.62,-0.01,0.00,12.50,-25.52,0.00,0.00,
1,13410.900,92.422,0.092422,10,-38.5023600,145.2321683,0.01,0.02,0.01,52.50,158.62,0.00,0.00,12.50,-25.52,0.00,0.00,
1,13411.000,92.422,0.092422,10,-38.5023600,145.2321683,0.01,0.02,0.01,52.50,158.62,0.00,0.00,12.50,-25.52,0.00,0.00,
1,13411.100,92.422,0.092422,11,-38.5023600,145.2321683,0.01,0.02,0.01,52.50,158.62,0.00,0.00,12.50,-25.52,0.00,0.00,
1,13411.200,92.422,0.092422,12,-38.5023600,145.2321683,0.01,0.02,0.01,52.50,158.62,0.00,0.00,12.50,-25.52,0.00,0.00,
1,13411.300,92.422,0.092422,12,-38.5023600,145.2321683,0.02,0.07,0.05,52.50,158.62,0.02,0.00,12.50,-25.52,0.00,0.00,
1,13411.400,92.607,0.092607,12,-38.5023583,145.2321683,0.01,0.02,0.01,52.50,158.62,-0.02,0.00,12.50,-25.33,0.00,0.00,
1,13411.500,92.607,0.092607,11,-38.5023583,145.2321683,0.01,0.02,0.01,52.50,158.62,0.00,0.00,12.50,-25.33,0.00,0.00,
1,13411.600,92.607,0.092607,12,-38.5023583,145.2321683,0.03,0.09,0.06,52.50,158.62,0.02,0.00,12.50,-25.33,0.00,0.00,
1,13411.700,92.607,0.092607,11,-38.5023583,145.2321683,0.03,0.09,0.06,52.50,158.62,0.00,0.00,12.50,-25.33,0.00,0.00,
1,13411.800,92.607,0.092607,12,-38.5023583,145.2321683,0.03,0.09,0.06,52.50,158.62,0.00,0.00,12.50,-25.33,0.00,0.00,
1,13411.900,92.607,0.092607,11,-38.5023583,145.2321683,0.02,0.06,0.03,52.50,158.62,-0.01,0.00,12.50,-25.33,0.00,0.00,
1,13412.000,92.607,0.092607,12,-38.5023583,145.2321683,0.02,0.06,0.03,52.50,158.62,0.00,0.00,12.50,-25.33,0.00,0.00,
1,13412.100,92.607,0.092607,11,-38.5023583,145.2321683,0.02,0.06,0.03,52.50,158.62,0.00,0.00,12.50,-25.33,0.00,0.00,
1,13412.200,92.607,0.092607,12,-38.5023583,145.2321683,0.01,0.04,0.02,52.50,158.62,-0.01,0.00,12.50,-25.33,0.00,0.00,
1,13412.300,92.607,0.092607,11,-38.5023583,145.2321683,0.02,0.06,0.03,52.50,158.62,0.01,0.00,12.50,-25.33,0.00,0.00,
1,13412.400,92.607,0.092607,12,-38.5023583,145.2321683,0.02,0.06,0.03,52.50,158.62,0.00,0.00,12.50,-25.33,0.00,0.00,
1,13412.500,92.607,0.092607,11,-38.5023583,145.2321683,0.02,0.06,0.03,52.50,158.62,0.00,0.00,12.50,-25.33,0.00,0.00,
1,13412.600,92.607,0.092607,12,-38.5023583,145.2321683,0.01,0.04,0.02,52.50,158.62,-0.01,0.00,12.50,-25.33,0.00,0.00,
1,13412.700,92.607,0.092607,11,-38.5023583,145.2321683,0.01,0.04,0.02,52.50,158.62,0.00,0.00,12.50,-25.33,0.00,0.00,
1,13412.800,92.607,0.092607,11,-38.5023583,145.2321683,0.02,0.06,0.03,52.50,158.62,0.01,0.00,12.50,-25.33,0.00,0.00,
1,13412.900,92.607,0.092607,11,-38.5023583,145.2321683,0.01,0.04,0.02,52.50,158.62,-0.01,0.00,12.50,-25.33,0.00,0.00,
1,13413.000,92.607,0.092607,11,-38.5023583,145.2321683,0.02,0.06,0.03,52.50,158.62,0.01,0.00,12.50,-25.33,0.00,0.00,
1,13413.100,92.607,0.092607,11,-38.5023583,145.2321683,0.03,0.09,0.06,52.50,158.62,0.01,0.00,12.50,-25.33,0.00,0.00,
1,13413.200,92.607,0.092607,11,-38.5023583,145.2321683,0.02,0.06,0.03,52.50,158.62,-0.01,0.00,12.50,-25.33,0.00,0.00,
1,13413.300,92.607,0.092607,11,-38.5023583,145.2321683,0.01,0.02,0.01,52.50,158.62,-0.01,0.00,12.50,-25.33,0.00,0.00,
1,13413.400,92.607,0.092607,11,-38.5023583,145.2321683,0.00,0.00,0.00,52.50,158.62,-0.01,0.00,12.50,-25.33,0.00,0.00,
1,13413.500,92.607,0.092607,12,-38.5023583,145.2321683,0.01,0.04,0.02,52.50,158.62,0.01,0.00,12.50,-25.33,0.00,0.00,
1,13413.600,92.755,0.092755,12,-38.5023583,145.2321700,0.02,0.06,0.03,52.50,158.62,0.01,0.00,12.65,-25.33,0.00,0.00,
1,13413.700,92.940,0.092940,12,-38.5023600,145.2321700,0.01,0.02,0.01,52.50,158.62,-0.01,0.00,12.65,-25.52,0.00,0.00,
1,13413.800,92.940,0.092940,12,-38.5023600,145.2321700,0.01,0.02,0.01,52.50,158.62,0.00,0.00,12.65,-25.52,0.00,0.00,
1,13413.900,92.940,0.092940,12,-38.5023600,145.2321700,0.01,0.04,0.02,52.50,158.62,0.01,0.00,12.65,-25.52,0.00,0.00,
1,13414.000,92.940,0.092940,12,-38.5023600,145.2321700,0.01,0.02,0.01,52.50,158.62,-0.01,0.00,12.65,-25.52,0.00,0.00,
1,13414.100,92.940,0.092940,12,-38.5023600,145.2321700,0.01,0.02,0.01,52.50,158.62,0.00,0.00,12.65,-25.52,0.00,0.00,
1,13414.200,92.940,0.092940,12,-38.5023600,145.2321700,0.01,0.04,0.02,52.50,158.62,0.01,0.00,12.65,-25.52,0.00,0.00,
1,13414.300,92.940,0.092940,12,-38.5023600,145.2321700,0.01,0.02,0.01,52.50,158.62,-0.01,0.00,12.65,-25.52,0.00,0.00,
1,13414.400,92.940,0.092940,12,-38.5023600,145.2321700,0.01,0.04,0.02,52.50,158.62,0.01,0.00,12.65,-25.52,0.00,0.00,
1,13414.500,92.940,0.092940,12,-38.5023600,145.2321700,0.01,0.02,0.01,52.60,158.62,-0.01,0.00,12.65,-25.52,0.00,0.00,
1,13414.600,92.940,0.092940,12,-38.5023600,145.2321700,0.01,0.02,0.01,52.60,158.62,0.00,0.00,12.65,-25.52,0.00,0.00,
1,13414.700,92.940,0.092940,12,-38.5023600,145.2321700,0.01,0.02,0.01,52.60,158.62,0.00,0.00,12.65,-25.52,0.00,0.00,
1,13414.900,92.940,0.092940,12,-38.5023600,145.2321700,0.01,0.02,0.01,52.60,158.62,0.00,0.00,12.65,-25.52,0.00,0.00,
1,13415.000,92.940,0.092940,11,-38.5023600,145.2321700,0.01,0.02,0.01,52.60,158.62,0.00,0.00,12.65,-25.52,0.00,0.00,
1,13415.100,92.940,0.092940,12,-38.5023600,145.2321700,0.01,0.02,0.01,52.60,158.62,0.00,0.00,12.65,-25.52,0.00,0.00,
1,13415.200,92.940,0.092940,12,-38.5023600,145.2321700,0.01,0.02,0.01,52.60,158.62,0.00,0.00,12.65,-25.52,0.00,0.00,
1,13415.300,92.940,0.092940,11,-38.5023600,145.2321700,0.01,0.04,0.02,52.60,158.62,0.01,0.00,12.65,-25.52,0.00,0.00,
1,13415.400,92.940,0.092940,12,-38.5023600,145.2321700,0.01,0.04,0.02,52.60,158.62,0.00,0.00,12.65,-25.52,0.00,0.00,
1,13415.500,92.940,0.092940,12,-38.5023600,145.2321700,0.02,0.06,0.03,52.60,158.62,0.01,0.00,12.65,-25.52,0.00,0.00,
1,13415.600,92.940,0.092940,12,-38.5023600,145.2321700,0.01,0.04,0.02,52.60,158.62,-0.01,0.00,12.65,-25.52,0.00,0.00,
1,13415.700,92.940,0.092940,11,-38.5023600,145.2321700,0.01,0.04,0.02,52.60,158.62,0.00,0.00,12.65,-25.52,0.00,0.00,
1,13415.800,92.940,0.092940,12,-38.5023600,145.2321700,0.01,0.02,0.01,52.60,158.62,-0.01,0.00,12.65,-25.52,0.00,0.00,
1,13415.900,92.940,0.092940,12,-38.5023600,145.2321700,0.01,0.04,0.02,52.60,158.62,0.01,0.00,12.65,-25.52,0.00,0.00,
1,13416.000,92.940,0.092940,12,-38.5023600,145.2321700,0.01,0.04,0.02,52.60,158.62,0.00,0.00,12.65,-25.52,0.00,0.00,
1,13416.100,92.940,0.092940,12,-38.5023600,145.2321700,0.01,0.02,0.01,52.60,158.62,-0.01,0.00,12.65,-25.52,0.00,0.00,
1,13416.200,92.940,0.092940,12,-38.5023600,145.2321700,0.00,0.00,0.00,52.60,158.62,-0.01,0.00,12.65,-25.52,0.00,0.00,
1,13416.300,92.940,0.092940,12,-38.5023600,145.2321700,0.01,0.02,0.01,52.60,158.62,0.01,0.00,12.65,-25.52,0.00,0.00,
1,13416.400,92.940,0.092940,12,-38.5023600,145.2321700,0.00,0.00,0.00,52.60,158.62,-0.01,0.00,12.65,-25.52,0.00,0.00,
1,13416.500,92.940,0.092940,12,-38.5023600,145.2321700,0.01,0.02,0.01,52.60,158.62,0.01,0.00,12.65,-25.52,0.00,0.00,
1,13416.600,92.940,0.092940,12,-38.5023600,145.2321700,0.00,0.00,0.00,52.60,158.62,-0.01,0.00,12.65,-25.52,0.00,0.00,
1,13416.700,92.940,0.092940,12,-38.5023600,145.2321700,0.01,0.02,0.01,52.60,158.62,0.01,0.00,12.65,-25.52,0.00,0.00,
1,13416.800,92.940,0.092940,12,-38.5023600,145.2321700,0.00,0.00,0.00,52.60,158.62,-0.01,0.00,12.65,-25.52,0.00,0.00,
1,13416.900,92.940,0.092940,12,-38.5023600,145.2321700,0.00,0.00,0.00,52.60,158.62,0.00,0.00,12.65,-25.52,0.00,0.00,
1,13417.000,92.940,0.092940,12,-38.5023600,145.2321700,0.00,0.00,0.00,52.60,158.62,0.00,0.00,12.65,-25.52,0.00,0.00,
1,13417.100,92.940,0.092940,11,-38.5023600,145.2321700,0.00,0.00,0.00,52.60,158.62,0.00,0.00,12.65,-25.52,0.00,0.00,
1,13417.200,92.940,0.092940,12,-38.5023600,145.2321700,0.01,0.02,0.01,52.60,158.62,0.01,0.00,12.65,-25.52,0.00,0.00,
1,13417.300,92.940,0.092940,11,-38.5023600,145.2321700,0.00,0.00,0.00,52.60,158.62,-0.01,0.00,12.65,-25.52,0.00,0.00,
1,13417.400,92.940,0.092940,12,-38.5023600,145.2321700,0.00,0.00,0.00,52.60,158.62,0.00,0.00,12.65,-25.52,0.00,0.00,
1,13417.500,92.940,0.092940,12,-38.5023600,145.2321700,0.00,0.00,0.00,52.60,158.62,0.00,0.00,12.65,-25.52,0.00,0.00,
1,13417.600,92.940,0.092940,12,-38.5023600,145.2321700,0.00,0.00,0.00,52.60,158.62,0.00,0.00,12.65,-25.52,0.00,0.00,
1,13417.700,92.940,0.092940,12,-38.5023600,145.2321700,0.00,0.00,0.00,52.60,158.62,0.00,0.00,12.65,-25.52,0.00,0.00,
1,13417.800,92.940,0.092940,12,-38.5023600,145.2321700,0.00,0.00,0.00,52.60,158.62,0.00,0.00,12.65,-25.52,0.00,0.00,
1,13417.900,92.940,0.092940,12,-38.5023600,145.2321700,0.00,0.00,0.00,52.60,158.62,0.00,0.00,12.65,-25.52,0.00,0.00,
1,13418.000,92.940,0.092940,12,-38.5023600,145.2321700,0.00,0.00,0.00,52.60,158.62,0.00,0.00,12.65,-25.52,0.00,0.00,
1,13418.100,92.940,0.092940,12,-38.5023600,145.2321700,0.00,0.00,0.00,52.60,158.62,0.00,0.00,12.65,-25.52,0.00,0.00,
1,13418.200,92.940,0.092940,12,-38.5023600,145.2321700,0.00,0.00,0.00,52.60,158.62,0.00,0.00,12.65,-25.52,0.00,0.00,
1,13418.300,92.940,0.092940,12,-38.5023600,145.2321700,0.00,0.00,0.00,52.60,158.62,0.00,0.00,12.65,-25.52,0.00,0.00,
1,13418.400,92.940,0.092940,12,-38.5023600,145.2321700,0.00,0.00,0.00,52.60,158.62,0.00,0.00,12.65,-25.52,0.00,0.00,
1,13418.500,92.940,0.092940,12,-38.5023600,145.2321700,0.00,0.00,0.00,52.60,158.62,0.00,0.00,12.65,-25.52,0.00,0.00,
1,13418.600,92.940,0.092940,12,-38.5023600,145.2321700,0.00,0.00,0.00,52.60,158.62,0.00,0.00,12.65,-25.52,0.00,0.00,
1,13418.700,92.940,0.092940,12,-38.5023600,145.2321700,0.01,0.02,0.01,52.60,158.62,0.01,0.00,12.65,-25.52,0.00,0.00,
1,13418.800,92.940,0.092940,12,-38.5023600,145.2321700,0.00,0.00,0.00,52.60,158.62,-0.01,0.00,12.65,-25.52,0.00,0.00,
1,13418.900,92.940,0.092940,12,-38.5023600,145.2321700,0.00,0.00,0.00,52.60,158.62,0.00,0.00,12.65,-25.52,0.00,0.00,
1,13419.000,92.940,0.092940,12,-38.5023600,145.2321700,0.00,0.00,0.00,52.60,158.62,0.00,0.00,12.65,-25.52,0.00,0.00,
1,13419.100,92.940,0.092940,12,-38.5023600,145.2321700,0.00,0.00,0.00,52.60,158.62,0.00,0.00,12.65,-25.52,0.00,0.00,
1,13419.200,92.940,0.092940,12,-38.5023600,145.2321700,0.00,0.00,0.00,52.60,158.62,0.00,0.00,12.65,-25.52,0.00,0.00,
1,13419.300,92.940,0.092940,12,-38.5023600,145.2321700,0.00,0.00,0.00,52.60,158.62,0.00,0.00,12.65,-25.52,0.00,0.00,
1,13419.400,92.940,0.092940,12,-38.5023600,145.2321700,0.00,0.00,0.00,52.60,158.62,0.00,0.00,12.65,-25.52,0.00,0.00,
1,13419.500,92.940,0.092940,12,-38.5023600,145.2321700,0.00,0.00,0.00,52.60,158.62,0.00,0.00,12.65,-25.52,0.00,0.00,
1,13419.600,92.940,0.092940,12,-38.5023600,145.2321700,0.00,0.00,0.00,52.60,158.62,0.00,0.00,12.65,-25.52,0.00,0.00,
1,13419.700,92.940,0.092940,12,-38.5023600,145.2321700,0.01,0.02,0.01,52.60,158.62,0.01,0.00,12.65,-25.52,0.00,0.00,
1,13419.800,92.940,0.092940,12,-38.5023600,145.2321700,0.01,0.02,0.01,52.60,158.62,0.00,0.00,12.65,-25.52,0.00,0.00,
1,13419.900,93.089,0.093089,12,-38.5023600,145.2321717,0.01,0.02,0.01,52.60,158.62,0.00,0.00,12.79,-25.52,0.00,0.00,
1,13420.000,93.089,0.093089,11,-38.5023600,145.2321717,0.01,0.02,0.01,52.60,158.62,0.00,0.00,12.79,-25.52,0.00,0.00,
1,13420.100,93.089,0.093089,11,-38.5023600,145.2321717,0.01,0.02,0.01,52.60,158.62,0.00,0.00,12.79,-25.52,0.00,0.00,
1,13420.200,93.089,0.093089,11,-38.5023600,145.2321717,0.01,0.02,0.01,52.60,158.62,0.00,0.00,12.79,-25.52,0.00,0.00,
1,13420.300,93.089,0.093089,11,-38.5023600,145.2321717,0.01,0.02,0.01,52.60,158.62,0.00,0.00,12.79,-25.52,0.00,0.00,
1,13420.400,93.089,0.093089,11,-38.5023600,145.2321717,0.01,0.02,0.01,52.60,158.62,0.00,0.00,12.79,-25.52,0.00,0.00,
1,13420.500,93.089,0.093089,11,-38.5023600,145.2321717,0.01,0.02,0.01,52.60,158.62,0.00,0.00,12.79,-25.52,0.00,0.00,
